dataset,mass,a_val,alpha0,alpha1,beta1,alpha2,beta2,alpha1_plus_2beta1,alpha1_minus_beta1,r_alpha2,second_neighbor_family,C_pc5,hyperplane_residual_raw,PC1,PC2,PC3,PC4,PC5
dataframe000016,100.0,2.6,5.0550165,-0.597082,0.45785967,0.00089575106,-0.069410205,0.3186373,-1.0549417,0.012740756,$\beta_2$-dominated,0.0004168968062763865,0.0004168968062765505,1.5273140135415475,0.5187874038704515,-1.0394836410368276,1.26062313979227,0.0004168968062763865
dataframe000016,100.0,2.6,5.0550165,-0.597082,0.25485295,0.00089575106,-0.069410205,-0.08737612,-0.85193497,0.012740756,$\beta_2$-dominated,0.00043973547584436816,0.0004397354758445738,1.1920100336021693,0.046874400855668664,-0.9532647360240493,1.280077068850631,0.00043973547584436816
dataframe000016,100.0,2.6,5.0550165,-0.597082,0.45785967,0.00089575106,-0.069410205,0.3186373,-1.0549417,0.012740756,$\beta_2$-dominated,0.0004168968062763865,0.0004168968062765505,1.5273140135415475,0.5187874038704515,-1.0394836410368276,1.26062313979227,0.0004168968062763865
dataframe000015,50.0,2.6,4.161025,-0.21207272,-0.006680179,-0.00031055545,-0.61601365,-0.22543307,-0.20539254,0.0005038833,$\beta_2$-dominated,-3.278640333884093e-05,-3.2786403338579774e-05,0.13470019059214944,-0.5562822588593641,-1.8189681971275182,0.606043556091938,-3.278640333884093e-05
dataframe000015,50.0,2.6,4.161025,-0.21207272,-0.006680179,-0.00031055545,-0.61601365,-0.22543307,-0.20539254,0.0005038833,$\beta_2$-dominated,-3.278640333884093e-05,-3.2786403338579774e-05,0.13470019059214944,-0.5562822588593641,-1.8189681971275182,0.606043556091938,-3.278640333884093e-05
dataframe000015,50.0,2.6,4.161025,-0.21207272,-0.006680179,-0.00031055545,-0.61601365,-0.22543307,-0.20539254,0.0005038833,$\beta_2$-dominated,-3.278640333884093e-05,-3.2786403338579774e-05,0.13470019059214944,-0.5562822588593641,-1.8189681971275182,0.606043556091938,-3.278640333884093e-05
dataframe000015,50.0,2.6,4.161025,-0.21207272,-0.006680179,-0.00031055545,-0.61601365,-0.22543307,-0.20539254,0.0005038833,$\beta_2$-dominated,-3.278640333884093e-05,-3.2786403338579774e-05,0.13470019059214944,-0.5562822588593641,-1.8189681971275182,0.606043556091938,-3.278640333884093e-05
dataframe000015,50.0,2.6,4.161025,-0.21207272,-0.006680179,-0.00031055545,-0.61601365,-0.22543307,-0.20539254,0.0005038833,$\beta_2$-dominated,-3.278640333884093e-05,-3.2786403338579774e-05,0.13470019059214944,-0.5562822588593641,-1.8189681971275182,0.606043556091938,-3.278640333884093e-05
dataframe000014,70.0,3.0,6.778207,-0.43305004,-0.117112175,0.00016627875,-0.82830703,-0.66727436,-0.31593788,0.00020070502,$\beta_2$-dominated,0.00013199662222777901,0.00013199662222804787,-0.4769491312285473,-0.1153943632264709,-0.2899387786177922,0.338475113464583,0.00013199662222777901
dataframe000014,70.0,3.0,6.778207,-0.43305004,-0.117112175,0.00016627875,-0.82830703,-0.66727436,-0.31593788,0.00020070502,$\beta_2$-dominated,0.00013199662222777901,0.00013199662222804787,-0.4769491312285473,-0.1153943632264709,-0.2899387786177922,0.338475113464583,0.00013199662222777901
dataframe000014,70.0,3.0,6.778207,-0.43305004,-0.117112175,0.00016627875,-0.82830703,-0.66727436,-0.31593788,0.00020070502,$\beta_2$-dominated,0.00013199662222777901,0.00013199662222804787,-0.4769491312285473,-0.1153943632264709,-0.2899387786177922,0.338475113464583,0.00013199662222777901
dataframe000014,70.0,3.0,6.778207,-0.43305004,-0.117112175,0.00016627875,-0.82830703,-0.66727436,-0.31593788,0.00020070502,$\beta_2$-dominated,0.00013199662222777901,0.00013199662222804787,-0.4769491312285473,-0.1153943632264709,-0.2899387786177922,0.338475113464583,0.00013199662222777901
dataframe000014,70.0,3.0,6.778207,-0.43305004,-0.117112175,0.00016627875,-0.82830703,-0.66727436,-0.31593788,0.00020070502,$\beta_2$-dominated,0.00013199662222777901,0.00013199662222804787,-0.4769491312285473,-0.1153943632264709,-0.2899387786177922,0.338475113464583,0.00013199662222777901
dataframe000016,50.0,3.2,7.917222,-0.6608117,0.018385027,-0.00038873486,-0.65757847,-0.6240417,-0.6791968,0.0005908119,$\beta_2$-dominated,-0.00019727571742103058,-0.0001972757174209059,-0.11070138601182909,0.39907424044218587,0.49795884631602727,0.5403437305091121,-0.00019727571742103058
dataframe000016,50.0,3.2,7.917222,-0.6608117,0.018385027,-0.00038873486,-0.65757847,-0.6240417,-0.6791968,0.0005908119,$\beta_2$-dominated,-0.00019727571742103058,-0.0001972757174209059,-0.11070138601182909,0.39907424044218587,0.49795884631602727,0.5403437305091121,-0.00019727571742103058
dataframe000016,50.0,3.2,7.917222,-0.6608117,0.018385027,-0.00038873486,-0.65757847,-0.6240417,-0.6791968,0.0005908119,$\beta_2$-dominated,-0.00019727571742103058,-0.0001972757174209059,-0.11070138601182909,0.39907424044218587,0.49795884631602727,0.5403437305091121,-0.00019727571742103058
dataframe000016,50.0,3.2,7.917222,-0.6608117,0.018385027,-0.00038873486,-0.65757847,-0.6240417,-0.6791968,0.0005908119,$\beta_2$-dominated,-0.00019727571742103058,-0.0001972757174209059,-0.11070138601182909,0.39907424044218587,0.49795884631602727,0.5403437305091121,-0.00019727571742103058
dataframe000016,50.0,3.2,7.917222,-0.6608117,0.018385027,-0.00038873486,-0.65757847,-0.6240417,-0.6791968,0.0005908119,$\beta_2$-dominated,-0.00019727571742103058,-0.0001972757174209059,-0.11070138601182909,0.39907424044218587,0.49795884631602727,0.5403437305091121,-0.00019727571742103058
dataframe000016,90.0,2.8,7.4772625,-0.54325384,0.14033324,5.5344153e-05,-0.7826246,-0.26258737,-0.6835871,7.071109e-05,$\beta_2$-dominated,6.10921520032161e-05,6.109215200335386e-05,-0.03832992545248742,0.6289159232735363,0.07454511110220838,0.37027423050260827,6.10921520032161e-05
dataframe000016,90.0,2.8,7.4772625,-0.54325384,-0.13019973,5.5344153e-05,-0.7826246,-0.8036533,-0.4130541,7.071109e-05,$\beta_2$-dominated,9.15713361115002e-05,9.157133611149918e-05,-0.4851663160352274,3.016017763617647e-05,0.18944304698720738,0.39619910863217106,9.15713361115002e-05
dataframe000016,90.0,2.8,7.4772625,-0.54325384,-0.13019973,5.5344153e-05,-0.7826246,-0.8036533,-0.4130541,7.071109e-05,$\beta_2$-dominated,9.15713361115002e-05,9.157133611149918e-05,-0.4851663160352274,3.016017763617647e-05,0.18944304698720738,0.39619910863217106,9.15713361115002e-05
dataframe000016,90.0,2.8,7.4772625,-0.54325384,0.30468816,5.5344153e-05,-0.7826246,0.06612247,-0.847942,7.071109e-05,$\beta_2$-dominated,4.257535548135754e-05,4.257535548148143e-05,0.2331333293902962,1.0109783062223776,0.004742005743259813,0.3545242782901766,4.257535548135754e-05
dataframe000016,90.0,2.8,7.4772625,-0.54325384,-0.5991138,5.5344153e-05,-0.7826246,-1.7414815,0.055859983,7.071109e-05,$\beta_2$-dominated,0.00014436805825191094,0.00014436805825192382,-1.2596667007340794,-1.0900159492207304,0.38859536883554185,0.44113465357567144,0.00014436805825191094
dataframe000015,60.0,3.2,6.231053,-0.7784282,-0.47780147,-0.0016111372,0.0017845677,-1.7340312,-0.30062672,0.47446322,mixed,0.0015127247102684459,0.0015127247102685966,-0.0011021223534726744,-1.4107266433521635,0.1504368986450909,1.433769449721088,0.0015127247102684459
dataframe000015,60.0,3.2,6.231053,-0.7784282,-0.47780147,-0.0016111372,0.0017845677,-1.7340312,-0.30062672,0.47446322,mixed,0.0015127247102684459,0.0015127247102685966,-0.0011021223534726744,-1.4107266433521635,0.1504368986450909,1.433769449721088,0.0015127247102684459
dataframe000015,60.0,3.2,6.231053,-0.7784282,-0.027574131,-0.0016111372,0.0017845677,-0.83357644,-0.7508541,0.47446322,mixed,0.0014620333013786433,0.001462033301378727,0.7425335721821021,-0.3641200671590871,-0.04077898546847078,1.3906246347804554,0.0014620333013786433
dataframe000015,60.0,3.2,6.231053,-0.7784282,-0.47780147,-0.0016111372,0.0017845677,-1.7340312,-0.30062672,0.47446322,mixed,0.0015127247102684459,0.0015127247102685966,-0.0011021223534726744,-1.4107266433521635,0.1504368986450909,1.433769449721088,0.0015127247102684459
dataframe000015,60.0,3.2,6.231053,-0.7784282,-0.027574131,-0.0016111372,0.0017845677,-0.83357644,-0.7508541,0.47446322,mixed,0.0014620333013786433,0.001462033301378727,0.7425335721821021,-0.3641200671590871,-0.04077898546847078,1.3906246347804554,0.0014620333013786433
dataframe000015,90.0,2.6,5.234241,-0.44545478,0.07442621,-0.8349128,-0.0004893242,-0.29660237,-0.519881,0.9994143,$\alpha_2$-dominated,-0.000348483499379105,-0.0003484834993789247,1.651848037116566,-1.0045141655430714,-0.6094438627244124,0.06368252612454882,-0.000348483499379105
dataframe000015,90.0,2.6,5.234241,-0.44545478,0.08827152,-0.8349128,-0.0004893242,-0.26891172,-0.5337263,0.9994143,$\alpha_2$-dominated,-0.00034997781692358646,-0.00034997781692340616,1.6747161551787062,-0.9723291388375281,-0.6153241309209668,0.0623557084348567,-0.00034997781692358646
dataframe000015,90.0,2.6,5.234241,-0.44545478,0.07442621,-0.8349128,-0.0004893242,-0.29660237,-0.519881,0.9994143,$\alpha_2$-dominated,-0.000348483499379105,-0.0003484834993789247,1.651848037116566,-1.0045141655430714,-0.6094438627244124,0.06368252612454882,-0.000348483499379105
dataframe000015,90.0,2.6,5.234241,-0.44545478,0.08827152,-0.8349128,-0.0004893242,-0.26891172,-0.5337263,0.9994143,$\alpha_2$-dominated,-0.00034997781692358646,-0.00034997781692340616,1.6747161551787062,-0.9723291388375281,-0.6153241309209668,0.0623557084348567,-0.00034997781692358646
dataframe000015,90.0,2.6,5.234241,-0.44545478,0.08827152,-0.8349128,-0.0004893242,-0.26891172,-0.5337263,0.9994143,$\alpha_2$-dominated,-0.00034997781692358646,-0.00034997781692340616,1.6747161551787062,-0.9723291388375281,-0.6153241309209668,0.0623557084348567,-0.00034997781692358646
dataframe000014,60.0,2.4,6.18482,-0.1618204,0.08813579,0.0014740932,-1.222432,0.014451176,-0.24995619,0.0012044169,$\beta_2$-dominated,0.0006820738901418253,0.0006820738901422584,-0.5941480284119269,0.37866683805544177,-1.0500054784947352,-0.18249730599798372,0.0006820738901418253
dataframe000014,60.0,2.4,6.18482,-0.1618204,-0.08019621,0.0014740932,-1.222432,-0.32221282,-0.08162419,0.0012044169,$\beta_2$-dominated,0.0007010469508837145,0.000701046950884092,-0.8721801825791551,-0.012640732708644645,-0.9785132746030571,-0.16636623944186965,0.0007010469508837145
dataframe000014,60.0,2.4,6.18482,-0.1618204,0.08813579,0.0014740932,-1.222432,0.014451176,-0.24995619,0.0012044169,$\beta_2$-dominated,0.0006820738901418253,0.0006820738901422584,-0.5941480284119269,0.37866683805544177,-1.0500054784947352,-0.18249730599798372,0.0006820738901418253
dataframe000014,60.0,2.4,6.18482,-0.1618204,0.08813579,0.0014740932,-1.222432,0.014451176,-0.24995619,0.0012044169,$\beta_2$-dominated,0.0006820738901418253,0.0006820738901422584,-0.5941480284119269,0.37866683805544177,-1.0500054784947352,-0.18249730599798372,0.0006820738901418253
dataframe000014,60.0,2.4,6.18482,-0.1618204,0.08813579,0.0014740932,-1.222432,0.014451176,-0.24995619,0.0012044169,$\beta_2$-dominated,0.0006820738901418253,0.0006820738901422584,-0.5941480284119269,0.37866683805544177,-1.0500054784947352,-0.18249730599798372,0.0006820738901418253
dataframe000014,50.0,3.2,7.459803,-0.6230474,0.20851988,0.0014884254,-0.6187331,-0.20600766,-0.8315673,0.0023998285,$\beta_2$-dominated,0.0005858384447979014,0.0005858384447980911,0.2786490904242349,0.7197742330974336,0.15880939800219998,0.5755951264533841,0.0005858384447979014
dataframe000014,50.0,3.2,7.459803,-0.6230474,0.20851988,0.0014884254,-0.6187331,-0.20600766,-0.8315673,0.0023998285,$\beta_2$-dominated,0.0005858384447979014,0.0005858384447980911,0.2786490904242349,0.7197742330974336,0.15880939800219998,0.5755951264533841,0.0005858384447979014
dataframe000014,50.0,3.2,7.459803,-0.6230474,0.20851988,0.0014884254,-0.6187331,-0.20600766,-0.8315673,0.0023998285,$\beta_2$-dominated,0.0005858384447979014,0.0005858384447980911,0.2786490904242349,0.7197742330974336,0.15880939800219998,0.5755951264533841,0.0005858384447979014
dataframe000014,50.0,3.2,7.459803,-0.6230474,0.6707839,0.0014884254,-0.6187331,0.71852034,-1.2938313,0.0023998285,$\beta_2$-dominated,0.0005336926310411693,0.0005336926310411925,1.0421656267515937,1.7943614476090513,-0.037518514480435805,0.5312969083186246,0.0005336926310411693
dataframe000014,50.0,3.2,7.459803,-0.6230474,0.20851988,0.0014884254,-0.6187331,-0.20600766,-0.8315673,0.0023998285,$\beta_2$-dominated,0.0005858384447979014,0.0005858384447980911,0.2786490904242349,0.7197742330974336,0.15880939800219998,0.5755951264533841,0.0005858384447979014
dataframe000014,60.0,3.2,9.093283,-0.44822946,-0.023425292,0.00068293326,-1.37669,-0.49508005,-0.42480418,0.00049582304,$\beta_2$-dominated,0.00030358640028903386,0.0003035864002892527,-1.1522061372137409,0.861524315836386,0.7070265827245771,-0.3781250943158585,0.00030358640028903386
dataframe000014,60.0,3.2,9.093283,-0.44822946,0.05702443,0.00068293326,-1.37669,-0.3341806,-0.5052539,0.00049582304,$\beta_2$-dominated,0.0002945226540984487,0.00029452265409855654,-1.0193281829157204,1.048539195216178,0.6728588135024847,-0.38583450394292407,0.0002945226540984487
dataframe000014,60.0,3.2,9.093283,-0.44822946,-0.023425292,0.00068293326,-1.37669,-0.49508005,-0.42480418,0.00049582304,$\beta_2$-dominated,0.00030358640028903386,0.0003035864002892527,-1.1522061372137409,0.861524315836386,0.7070265827245771,-0.3781250943158585,0.00030358640028903386
dataframe000014,60.0,3.2,9.093283,-0.44822946,0.38629672,0.00068293326,-1.37669,0.32436398,-0.8345262,0.00049582304,$\beta_2$-dominated,0.00025744208033017093,0.0002574420803303898,-0.4754727038727417,1.8139714137676741,0.5330137206627646,-0.4173883156396371,0.00025744208033017093
dataframe000014,60.0,3.2,9.093283,-0.44822946,0.38629672,0.00068293326,-1.37669,0.32436398,-0.8345262,0.00049582304,$\beta_2$-dominated,0.00025744208033017093,0.0002574420803303898,-0.4754727038727417,1.8139714137676741,0.5330137206627646,-0.4173883156396371,0.00025744208033017093
dataframe000013,60.0,3.0,4.6560903,-0.5463905,-0.020962304,-0.14216055,0.0006225745,-0.58831507,-0.5254282,0.99563974,$\alpha_2$-dominated,0.0006038268266895014,0.0006038268266895621,0.9656558638885779,-0.8261868778958483,-1.0160568803427117,1.1709115207931262,0.0006038268266895014
dataframe000013,60.0,3.0,4.6560903,-0.5463905,-0.020962304,-0.14216055,0.0006225745,-0.58831507,-0.5254282,0.99563974,$\alpha_2$-dominated,0.0006038268266895014,0.0006038268266895621,0.9656558638885779,-0.8261868778958483,-1.0160568803427117,1.1709115207931262,0.0006038268266895014
dataframe000013,60.0,3.0,4.6560903,-0.5463905,-0.020962304,-0.14216055,0.0006225745,-0.58831507,-0.5254282,0.99563974,$\alpha_2$-dominated,0.0006038268266895014,0.0006038268266895621,0.9656558638885779,-0.8261868778958483,-1.0160568803427117,1.1709115207931262,0.0006038268266895014
dataframe000013,60.0,3.0,4.6560903,-0.5463905,-0.020962304,-0.14216055,0.0006225745,-0.58831507,-0.5254282,0.99563974,$\alpha_2$-dominated,0.0006038268266895014,0.0006038268266895621,0.9656558638885779,-0.8261868778958483,-1.0160568803427117,1.1709115207931262,0.0006038268266895014
dataframe000013,60.0,3.0,4.6560903,-0.5463905,-0.121146254,-0.14216055,-0.0010574538,-0.788683,-0.4252442,0.9926164,$\alpha_2$-dominated,-0.0007703379267702804,-0.0007703379267702733,0.7985666521635081,-1.0580823259759993,-0.9740457316368215,1.179149244193521,-0.0007703379267702804
dataframe000013,50.0,2.2,5.985896,-0.5878649,0.3158221,-0.6411888,-0.000583248,0.043779314,-0.903687,0.9990912,$\alpha_2$-dominated,-0.0005086225762641055,-0.0005086225762640146,1.8452124224770297,-0.11707385587190458,-0.2634791599711563,0.3448876075907475,-0.0005086225762641055
dataframe000013,50.0,2.2,5.985896,-0.5878649,0.3158221,-0.6411888,-0.000583248,0.043779314,-0.903687,0.9990912,$\alpha_2$-dominated,-0.0005086225762641055,-0.0005086225762640146,1.8452124224770297,-0.11707385587190458,-0.2634791599711563,0.3448876075907475,-0.0005086225762641055
dataframe000013,50.0,2.2,5.985896,-0.5878649,0.3158221,-0.6411888,-0.000583248,0.043779314,-0.903687,0.9990912,$\alpha_2$-dominated,-0.0005086225762641055,-0.0005086225762640146,1.8452124224770297,-0.11707385587190458,-0.2634791599711563,0.3448876075907475,-0.0005086225762641055
dataframe000013,50.0,2.2,5.985896,-0.5878649,0.3158221,-0.6411888,-0.000583248,0.043779314,-0.903687,0.9990912,$\alpha_2$-dominated,-0.0005086225762641055,-0.0005086225762640146,1.8452124224770297,-0.11707385587190458,-0.2634791599711563,0.3448876075907475,-0.0005086225762641055
dataframe000013,50.0,2.2,5.985896,-0.5878649,0.3158221,-0.6411888,-0.000583248,0.043779314,-0.903687,0.9990912,$\alpha_2$-dominated,-0.0005086225762641055,-0.0005086225762640146,1.8452124224770297,-0.11707385587190458,-0.2634791599711563,0.3448876075907475,-0.0005086225762641055
dataframe000016,80.0,2.8,7.364171,-0.52454066,0.10048915,-0.00044150563,-0.79164153,-0.32356238,-0.6250298,0.0005573982,$\beta_2$-dominated,-2.2063692923539472e-05,-2.2063692923276438e-05,-0.10788515523906474,0.5129633103888619,0.013689358711655079,0.3621138184202866,-2.2063692923539472e-05
dataframe000016,80.0,2.8,7.364171,-0.52454066,0.10048915,-0.00044150563,-0.79164153,-0.32356238,-0.6250298,0.0005573982,$\beta_2$-dominated,-2.2063692923539472e-05,-2.2063692923276438e-05,-0.10788515523906474,0.5129633103888619,0.013689358711655079,0.3621138184202866,-2.2063692923539472e-05
dataframe000016,80.0,2.8,7.364171,-0.52454066,-0.098653845,-0.00044150563,-0.79164153,-0.72184837,-0.4258868,0.0005573982,$\beta_2$-dominated,3.724487028940098e-07,3.72448703059899e-07,-0.4368074947397515,0.05003195377663616,0.09826729075028524,0.3811974735239481,3.724487028940098e-07
dataframe000016,80.0,2.8,7.364171,-0.52454066,-0.098653845,-0.00044150563,-0.79164153,-0.72184837,-0.4258868,0.0005573982,$\beta_2$-dominated,3.724487028940098e-07,3.72448703059899e-07,-0.4368074947397515,0.05003195377663616,0.09826729075028524,0.3811974735239481,3.724487028940098e-07
dataframe000016,80.0,2.8,7.364171,-0.52454066,-0.098653845,-0.00044150563,-0.79164153,-0.72184837,-0.4258868,0.0005573982,$\beta_2$-dominated,3.724487028940098e-07,3.72448703059899e-07,-0.4368074947397515,0.05003195377663616,0.09826729075028524,0.3811974735239481,3.724487028940098e-07
dataframe000016,50.0,2.0,8.407251,-0.45889738,-0.34798014,0.0007290709,-1.18375,-1.1548576,-0.11091724,0.0006155203,$\beta_2$-dominated,0.0004527056443593802,0.000452705644359661,-1.404535163569832,-0.12976805001245198,0.5606796595552792,-0.09814122533951432,0.0004527056443593802
dataframe000016,50.0,2.0,8.407251,-0.45889738,0.7771948,0.0007290709,-1.18375,1.0954922,-1.2360922,0.0006155203,$\beta_2$-dominated,0.0003259067528662396,0.0003259067528662983,0.4539042140128607,2.485833738757319,0.0828071231525657,-0.20596549114153045,0.0003259067528662396
dataframe000016,50.0,2.0,8.407251,-0.45889738,0.8032653,0.0007290709,-1.18375,1.1476332,-1.2621627,0.0006155203,$\beta_2$-dominated,0.0003229695624836049,0.0003229695624836081,0.49696453821313963,2.5464376318478816,0.07173474302994719,-0.2084637962944654,0.0003229695624836049
dataframe000016,50.0,2.0,8.407251,-0.45889738,-0.47737443,0.0007290709,-1.18375,-1.4136462,0.018477052,0.0006155203,$\beta_2$-dominated,0.0004672836550802917,0.00046728365508068347,-1.6182543257788562,-0.43056033382522474,0.6156346522873252,-0.08574151181798263,0.0004672836550802917
